claim_id,policy_id,policyholder_id,claim_type,incident_date,filed_date,days_to_file,claim_amount,approved_amount,status,description,vehicle_id,provider_id,shop_id,law_firm_id,adjuster_id,payout_bank_account_id,submission_channel,ip_hash,device_hash,label_is_fraud,fraud_scenario
CL0003504,PO000042,PH000655,AUTO,2025-01-04,2025-01-11,7,5251.89,3665.84,APPROVED,Eye risk more someone price near place TV power behavior our hair threat must career direction.,VE001201,,RS000047,,AJ000025,BA000281,WEB,de58b855993f8e07ba330b6c,33f6315dd2645e2dba41c13a,0,
CL0003505,PO001808,PH001316,HOME,2025-06-17,2025-06-22,5,30296.35,12588.28,APPROVED,Game blood son every personal wonder well whether center myself response game.,,,,,AJ000047,BA000811,PHONE,906e965a1ff48fce8a59e7f1,46dd0f7872a817acff4cdd7b,0,
CL0003506,PO001957,PH002471,AUTO,2025-11-26,2025-12-03,7,21353.67,12711.96,APPROVED,Walk oil main now western north American Congress skin research page.,VE000947,,RS000165,,AJ000009,BA001069,PHONE,88a36132afae311a4aff9dc8,57e0360f733dcfef59ec5735,0,
CL0003507,PO002429,PH001369,AUTO,2024-07-13,2024-07-27,14,9864.22,5725.54,APPROVED,Degree back successful condition event character last bring water reveal picture word when.,VE000087,,RS000066,,AJ000043,BA000029,WEB,4326b1cb27cbdd17d7f75942,bb28fc7d9a87b824df23750a,1,shared_address_phone_cluster
CL0003508,PO002348,PH000190,AUTO,2024-11-16,2024-11-30,14,12673.62,8617.05,PENDING,Size get physical during training quality per how book identify system door long child others forward.,VE001191,,RS000060,,AJ000017,BA001259,PHONE,b9baf951806b1e9a6df7a1c4,3654583a2b0d569fbfc5c3af,0,
CL0003509,PO002032,PH001303,AUTO,2025-12-29,2026-01-03,5,5763.46,3430.42,DENIED,Least grow staff citizen answer white know.,VE000309,,RS000040,,AJ000035,BA001650,PHONE,86d796d1fc39b944350d73ef,79f6568b64225d926fbd1e2e,0,
CL0003510,PO000583,PH001570,HEALTH,2025-08-21,2025-09-04,14,16159.1,12062.67,APPROVED,Past story perform southern small rise experience.,,PR000041,,LF000003,AJ000027,BA000631,AGENT,64f1627028606191002444d5,3c82ffde29aa8502dc58ef52,0,
CL0003511,PO001418,PH000823,HOME,2024-05-18,2024-05-20,2,24769.01,18034.43,PENDING,Method from red girl green series least win need shoulder.,,,,LF000011,AJ000046,BA001442,PHONE,71593e983a255f71cff42de9,fe2d11a4c6579d76236e6c8c,0,
CL0003512,PO000093,PH001810,AUTO,2025-10-23,2025-11-06,14,6885.21,4684.48,PENDING,Wide strong easy answer section score color care analysis camera.,VE000608,,RS000071,,AJ000001,BA000750,AGENT,9d9656a02271153778ff9c8b,618d74ada5834274dbd10e4d,0,
CL0003513,PO001328,PH002211,AUTO,2025-05-31,2025-06-07,7,8526.13,5491.35,APPROVED,Significant various catch worker test notice able watch strong article.,VE000901,,RS000155,,AJ000010,BA001632,PHONE,249f90937e4f6695d8a85874,ec003ebc26545d2fd4ae4297,0,
CL0003514,PO001453,PH002488,AUTO,2024-02-15,2024-02-17,2,14877.88,12435.43,PENDING,Language cause spend teach our national boy area.,VE000448,,RS000068,,AJ000048,BA000973,PHONE,a640f267ade1e4da373e054e,0ab80be1b24bddf6ed66b563,0,
CL0003515,PO000891,PH001464,AUTO,2025-08-08,2025-08-22,14,20878.3,18002.27,APPROVED,Paper how still television treat check life threat next culture safe store cut last.,VE001904,,RS000041,,AJ000030,BA000252,AGENT,eba7c86a6e7878632b52a033,5e31cf8d18f7cc64f28076ca,0,
CL0003516,PO001990,PH002074,AUTO,2025-09-25,2025-10-02,7,17433.57,8831.52,APPROVED,Catch vote suggest dark anything game short red major establish off material.,VE000901,,RS000012,LF000057,AJ000041,BA000750,PHONE,b418791d1f212cee011661a0,60e467c30fd1d1c2ea329ae1,0,
CL0003517,PO000822,PH001952,HOME,2025-04-24,2025-04-27,3,31500.27,17812.17,APPROVED,Save while three sort might seem war enter paper key threat among study smile all.,,,,,AJ000034,BA000069,AGENT,53591c755ed77818c555b1c9,848683e2cb0fd9c0db59c49c,0,
CL0003518,PO000412,PH001680,AUTO,2025-07-09,2025-07-23,14,6935.87,6447.49,APPROVED,Yourself reason big me every entire at.,VE001401,,RS000082,,AJ000029,BA002091,PHONE,b80c311c8f0fb72c56087a3d,52b6c3a8e55a5c487adaf1f4,0,
CL0003519,PO000815,PH000779,AUTO,2024-04-22,2024-05-06,14,1271.15,1177.2,APPROVED,Company road image return part without office do budget yet husband claim kind forget.,VE001854,,RS000062,,AJ000022,BA001234,PHONE,ceb96a0e943ef13ffd93c1a6,0815bd31fc53a799b2231fb4,0,
CL0003520,PO000953,PH000544,AUTO,2024-07-24,2024-07-31,1,6158.46,2788.3,APPROVED,Serious however purpose summer country help important party out it poor particularly degree.,VE001138,,RS000175,,AJ000046,BA001479,AGENT,9f09b2bca5319aeadfe2f184,61e047314cf5faf8ccb3b11a,1,rapid_reclaim_burst
CL0003521,PO001705,PH000591,HEALTH,2024-02-02,2024-02-09,7,1429.33,993.22,APPROVED,Improve front center safe want form discussion upon type yes myself.,,PR000090,,,AJ000020,BA000290,AGENT,b0a68e4c27259de18fd3b93c,f0c19a15a6cff7a86fad2e71,0,
CL0003522,PO000285,PH000420,AUTO,2024-10-22,2024-10-27,2,8210.24,5187.16,DENIED,Friend collection speech before reality participant matter.,VE000842,,RS000044,,AJ000010,BA000418,PHONE,0612daaeb4bb30d5e07ad877,67867a24ae75c71cb7652dc1,1,shared_bank_account_ring
CL0003523,PO000274,PH000234,HOME,2024-12-27,2024-12-29,2,1525.84,676.66,APPROVED,Section our only maybe these compare trouble tell last where fill fall model.,,,,,AJ000032,BA001811,WEB,5e21da4e2ff50ff7d8e4b82d,5f334fd8f7fa7fb8084e3a89,0,
CL0003524,PO001224,PH002417,HOME,2025-04-22,2025-04-29,7,30206.05,14415.15,PENDING,Ok production activity enter newspaper traditional describe board close as teacher behavior much parent democratic admit.,,,,,AJ000002,BA000311,PHONE,a650fe4785829d30e1fdfe08,0dc14bc2c527beb4f0bef5d8,0,
CL0003525,PO001364,PH001290,HEALTH,2025-09-17,2025-09-18,1,11680.63,4911.56,APPROVED,Born write somebody million turn fish example their drop surface community already.,,PR000153,,,AJ000012,BA000905,WEB,5c899ff541c71b47c71b7c52,009442e9c0a360afa883857c,0,
CL0003526,PO001262,PH000583,AUTO,2025-10-18,2025-10-21,3,1180.04,484.37,PENDING,Push stand parent case try summer attack either poor art modern catch skin expect compare.,VE001774,,RS000013,,AJ000031,BA001557,WEB,c25e91062038ce421c7e43c2,bbc6137ae40b699333d3e069,0,
CL0003527,PO001935,PH001622,AUTO,2024-07-29,2024-08-05,7,17526.9,16344.7,PENDING,Break nice if statement audience especially approach simply put someone.,VE000391,,RS000040,,AJ000020,BA002062,WEB,0d8df7231e94bb1379538c29,767d32b06a856f1edc64e57c,0,
CL0003528,PO000350,PH001004,HOME,2025-06-11,2025-06-25,14,27775.97,25669.76,APPROVED,Take rule staff plan record score company happen cup action natural.,,,,,AJ000043,BA001043,WEB,b04e45b4cd2248cf92bc775f,3278a94e263329b9424ea9b2,0,
CL0003529,PO001621,PH001517,AUTO,2025-09-14,2025-09-28,0,2546.28,1059.95,APPROVED,Keep man within blood soldier edge name particular series oil family make policy themselves.,VE001153,,RS000155,,AJ000020,BA000920,AGENT,bf982f06aa194573a887a4a4,3cf26660abe710fe7740b87f,1,rapid_reclaim_burst
CL0003530,PO000181,PH001765,AUTO,2024-05-22,2024-06-05,2,18276.92,7509.1,APPROVED,Research near production show dream every letter approach last girl lay everyone area.,VE000474,,RS000144,LF000047,AJ000024,BA001432,AGENT,eb945d3bb780cc166502ef5e,e67412eaba7a633aec678c42,1,shared_bank_account_ring
CL0003531,PO001151,PH002017,AUTO,2025-07-06,2025-07-07,1,3653.36,1724.82,APPROVED,Price former dog seek sit garden I Democrat woman deep staff environment.,VE002026,,RS000157,,AJ000040,BA001617,WEB,48dabbcafe038b1a6a0602b2,dd4b762eb2bce5d1124d69d6,0,
CL0003532,PO001449,PH000404,AUTO,2024-03-03,2024-03-17,14,19769.8,15146.87,DENIED,Watch ask ago serve against watch call seek animal hundred wait cell order.,VE000899,,RS000005,LF000051,AJ000026,BA000760,WEB,416eb9b3aef9db7be64a4382,2633b6ef3f4abc1824e470d6,0,
CL0003533,PO001315,PH002117,HEALTH,2024-08-07,2024-08-21,14,14253.74,10057.86,APPROVED,Tonight player policy adult certainly commercial information enjoy training defense.,,PR000052,,,AJ000029,BA002107,PHONE,aaa3721b42e17a7f1e90b839,5009d8667da866701f76b3d0,0,
CL0003534,PO001305,PH002060,HEALTH,2024-06-02,2024-06-16,14,6902.48,6467.84,APPROVED,Soldier section wife picture whom discover customer.,,PR000053,,,AJ000007,BA000487,WEB,5cf15216178ad4274c8f4741,89cea0e3374c3ab0dd76f219,0,
CL0003535,PO000030,PH000454,HEALTH,2024-11-23,2024-12-07,14,14317.37,8239.55,PENDING,Onto think personal discussion security a look responsibility continue.,,PR000062,,LF000036,AJ000048,BA001606,AGENT,ed52832b5512cffd1ada5d81,903445ab8ba68dbded754be8,0,
CL0003536,PO001217,PH002210,AUTO,2024-07-03,2024-07-17,14,14908.71,10048.66,APPROVED,Learn its hot born young clearly plan attorney.,VE002012,,RS000004,,AJ000013,BA001194,WEB,c84485e96443cef779f48132,63cd6d2e235d0f9471b6b96d,0,
CL0003537,PO000295,PH000963,AUTO,2024-12-30,2025-01-04,5,3697.66,3213.3,DENIED,Nor child nothing worry career leader amount thank suddenly beyond old management raise record listen current.,VE001635,,RS000145,,AJ000037,BA001461,PHONE,4617573f655197924a89fb56,ec150bb668469c5c47df26a2,0,
CL0003538,PO002323,PH000602,HOME,2024-11-07,2024-11-09,2,1026.53,887.42,APPROVED,Beautiful ability site accept address claim head six reach way experience.,,,,LF000020,AJ000019,BA002035,WEB,088de9a141e30091bbf35853,c6f8e98802b45166cd597806,0,
CL0003539,PO002494,PH000946,AUTO,2024-05-30,2024-06-04,5,14693.97,9332.87,PENDING,That year however site reduce take purpose thus benefit teach.,VE000302,,RS000168,LF000033,AJ000028,BA000235,PHONE,1ff42d7a0f81ae3cf4f8114f,9d828cc2bf4da1bcd3b74f3a,0,
CL0003540,PO001103,PH001855,HEALTH,2025-09-19,2025-10-03,14,438.45,197.41,APPROVED,Difference address development school meeting range smile bit much yeah.,,PR000010,,,AJ000002,BA000776,PHONE,a0b7de8741d3c9fd4fc9cda1,07645de77886ca7bb7ed446f,0,
CL0003541,PO001769,PH000718,HEALTH,2025-04-20,2025-04-25,5,17716.69,11090.44,DENIED,Film course value expert author organization go child position must future bill.,,PR000094,,,AJ000010,BA001051,PHONE,535afc254655601c6c410e20,17b667e0bf638053d44f92c5,0,
CL0003542,PO001455,PH000201,HEALTH,2024-01-30,2024-02-04,1,9596.84,8565.41,APPROVED,Environmental close establish effect bed recently thousand final team fish fine box.,,PR000005,,LF000003,AJ000023,BA000987,AGENT,016d9b7e114da73565aa094f,170d5dc89d63d7238bdc53a3,1,triangle_lawfirm_provider
CL0003543,PO001909,PH001173,AUTO,2025-05-17,2025-05-31,14,20780.35,18169.22,APPROVED,Happy town rest partner attorney kitchen account matter be cut.,VE000546,,RS000081,,AJ000032,BA000086,PHONE,b01e6f51785e745f4523a021,5d97d27a00d615698cbc0276,0,
CL0003544,PO000594,PH000187,HOME,2024-06-11,2024-06-13,2,7123.48,4686.99,APPROVED,Position thought rest then forward machine consider then couple.,,,,,AJ000026,BA000049,PHONE,90f3ceaf5ba59ed2908dec2d,7e4fa79368c59daba12150f9,0,
CL0003545,PO001319,PH000999,HOME,2024-07-10,2024-07-24,14,5021.25,4103.44,DENIED,Democrat trial likely final might by gas our modern cover can main.,,,,LF000057,AJ000002,BA001081,PHONE,c0ee8ef7250f65be5679f1e4,f4505c883f340e605d51c37f,0,
CL0003546,PO002409,PH000330,AUTO,2024-08-05,2024-08-19,14,7754.2,6843.5,APPROVED,Husband parent approach themselves tree market evening glass east outside wall while brother general keep.,VE000289,,RS000176,,AJ000026,BA001765,WEB,3891346689a0d8a03108ffea,f04497df2b367f9ffd28bec5,0,
CL0003547,PO000998,PH001980,HEALTH,2024-12-04,2024-12-06,2,3907.47,3547.25,DENIED,Bank why city since sell read everyone assume language talk.,,PR000024,,,AJ000012,BA001561,PHONE,f6c0430d40375430ac7a6c16,d0cbaf2029b0cf6cad682436,0,
CL0003548,PO001938,PH001388,AUTO,2024-05-31,2024-06-14,14,1917.96,1148.22,PENDING,Drop together between fill position boy figure bit four new education prepare take right town along.,VE001690,,RS000125,,AJ000026,BA000717,AGENT,b622a74d73fc7a6207ae09a1,1d155240b32618c3b294f2f8,0,
CL0003549,PO001750,PH002425,AUTO,2025-01-02,2025-01-09,7,9387.41,7408.63,APPROVED,Positive gas become event able test need guy trade view.,VE000317,,RS000128,LF000002,AJ000042,BA000881,AGENT,a6e52d4699011b8a45578d21,48610016033372ae0d4a80ed,0,
CL0003550,PO001124,PH002442,AUTO,2024-06-10,2024-06-15,5,15103.74,8490.89,APPROVED,Everyone Mr current organization follow minute any senior develop into chair fact whom.,VE002019,,RS000091,,AJ000021,BA001646,WEB,261b16e501683eaf36cef311,bbc3a9096e95de3d043e1919,0,
CL0003551,PO000641,PH002055,AUTO,2024-07-10,2024-07-17,7,13061.58,5705.65,APPROVED,Study actually product source analysis smile too particularly international space campaign current PM character.,VE002076,,RS000160,LF000004,AJ000036,BA000346,AGENT,dcb5728cc847c84cec419ef1,677a955fae42b4086710826e,0,
CL0003552,PO000117,PH001621,AUTO,2024-03-23,2024-03-30,7,15383.18,11622.08,APPROVED,Interesting environment bank threat key child general your no.,VE000473,,RS000116,,AJ000025,BA002032,AGENT,cfbb7e91ba5180e31e71d0ad,d7922f514786517cd4c210c1,1,shared_address_phone_cluster
CL0003553,PO002297,PH000033,AUTO,2025-03-24,2025-04-07,14,10061.21,6731.9,APPROVED,People paper race term which may fly himself adult especially.,VE001158,,RS000066,,AJ000022,BA001546,PHONE,092ac30dbb2fa0c167cfc27a,e229a5d4da44fc18476a4e82,0,
CL0003554,PO000877,PH001464,HOME,2025-05-07,2025-05-21,14,33912.51,16991.24,APPROVED,Yourself late bad expert spring just science sort beyond capital newspaper we administration pattern fear help.,,,,,AJ000004,BA000883,AGENT,c0056be9171338d63eedf027,a2806c8d07874b9888d54698,0,
CL0003555,PO000476,PH002148,AUTO,2025-06-01,2025-06-15,14,17410.59,10469.65,PENDING,Meeting pattern reach executive believe call ever sing.,VE002056,,RS000069,,AJ000020,BA001832,PHONE,0f03e6743ddc36c2ca46175b,869bdbe1b9889eb6467a404b,0,
CL0003556,PO000680,PH001428,HEALTH,2025-02-03,2025-02-06,3,13012.62,7385.07,APPROVED,That tough heavy image door design common.,,PR000160,,,AJ000005,BA000809,PHONE,3e9a9f33475ab02117845516,0270d7365a7ca83504afd8a4,0,
CL0003557,PO001766,PH001897,AUTO,2025-01-15,2025-01-17,2,9613.58,4714.28,APPROVED,Nearly list name between commercial for attorney research learn so daughter.,VE001314,,RS000071,,AJ000004,BA000418,WEB,b9620faa3d5192583a4131db,941b054f237c058961af8178,1,shared_bank_account_ring
CL0003558,PO002163,PH001861,HOME,2024-06-29,2024-07-04,5,26606.09,13356.99,APPROVED,Culture music hard either military job land specific loss.,,,,,AJ000025,BA000917,WEB,ef348089fc6d9389390c4fe1,a06f6c618574df162c088d77,0,
CL0003559,PO000137,PH001879,AUTO,2025-09-05,2025-09-10,5,2272.36,1930.8,APPROVED,Coach know long its country anyone institution say police research decide even type information without.,VE000340,,RS000173,,AJ000009,BA000639,PHONE,48e9de857be047eaed239f88,595a7601c81c727809b4e8c6,0,
CL0003560,PO000404,PH001180,AUTO,2024-12-25,2025-01-01,7,17310.32,15587.32,APPROVED,Perhaps respond up program consider relate during everybody best trip upon people difficult system other nice.,VE001941,,RS000177,,AJ000011,BA000644,AGENT,6306b367593e26766de508d7,c2d80c4a2deb5b5c7fcb866b,0,
CL0003561,PO001344,PH000241,HEALTH,2025-06-03,2025-06-06,3,4062.27,3017.08,PENDING,Woman condition establish once look season game middle TV color man purpose.,,PR000089,,,AJ000012,BA001193,WEB,11da36ff33af6d8d45225120,ff35fd8b0815b1a0658512bd,0,
CL0003562,PO002551,PH002180,HOME,2025-03-29,2025-04-12,14,30247.02,25851.52,APPROVED,Despite dream budget practice focus mouth base bank might every important that now why.,,,,,AJ000014,BA001646,PHONE,30a3314cc822621934d1dbf6,1fa39beee7bcedce60da53ff,0,
CL0003563,PO001092,PH002195,AUTO,2025-06-17,2025-07-01,14,16272.1,15783.94,APPROVED,Effort however stage open skin high interview white sing hit fly industry bar just seek enough.,VE001287,,RS000034,,AJ000000,BA001190,AGENT,82a1d1dda6a9dba660758c02,de5da28bd9a35ea265346947,1,adjuster_collusion
CL0003564,PO001036,PH002191,HEALTH,2025-11-01,2025-11-15,14,10715.14,6659.92,DENIED,Represent western form stuff beat computer large those south project message art wear by.,,PR000124,,,AJ000042,BA001442,PHONE,c1baec8191de82e936bd3bf6,ef43fd761592ed1fbb6b4408,0,
CL0003565,PO002458,PH000991,HEALTH,2024-06-01,2024-06-06,5,11094.4,10539.68,APPROVED,Government foreign instead relationship look sense take final item protect movie field case organization.,,PR000142,,,AJ000007,BA001606,WEB,a937a47af9bfc15ab19ec78f,3ae55bb79bfc90bf02ac4d26,1,collusive_provider
CL0003566,PO002096,PH000829,HEALTH,2024-03-24,2024-03-26,2,797.49,327.96,APPROVED,Arm less especially south light bill upon trade likely.,,PR000182,,,AJ000034,BA001922,PHONE,ca3c90ecf5005e3771f19db7,aa6008b66cd0cc3b4b0ff4b2,0,
CL0003567,PO002090,PH000377,AUTO,2024-02-20,2024-02-25,5,3301.98,1553.98,APPROVED,Return lead compare people artist first break rich future wish business theory manager model.,VE002046,,RS000061,,AJ000030,BA000230,PHONE,87633f3119a946e5989bff75,bb0e7c4cb757cbcd1eb96f67,0,
CL0003568,PO000931,PH001276,AUTO,2024-05-07,2024-05-12,5,13071.98,5601.13,APPROVED,Thing office continue there magazine pay service could foot not central.,VE001849,,RS000122,LF000025,AJ000042,BA002030,AGENT,c8065d3f7bb93e9732878ed0,7751e7e7cae27b1e48b1f223,0,
CL0003569,PO001049,PH001740,AUTO,2024-03-08,2024-03-15,7,8956.38,6282.76,APPROVED,Enter model at least water choice result adult attorney audience PM.,VE002144,,RS000138,,AJ000040,BA001278,WEB,7255487199b91923c19339bf,65b6987c6cd7b251f744f6cb,0,
CL0003570,PO001175,PH000486,HEALTH,2024-12-15,2024-12-16,1,9226.11,5740.66,APPROVED,According enter commercial forward else beat build teacher develop toward energy him choose one forward.,,PR000218,,,AJ000032,BA001732,AGENT,729182b1ead4c465f467851e,a0be768095897dfacb31a568,0,
CL0003571,PO001199,PH001492,AUTO,2024-11-19,2024-11-21,2,12529.08,6057.73,APPROVED,Today federal send west federal care box result stuff.,VE001821,,RS000060,,AJ000021,BA001919,PHONE,f65d40363aaf622af6b5e2c7,57563c136c5a7ea4ae062395,1,shared_bank_account_ring
CL0003572,PO000376,PH000176,AUTO,2025-12-12,2025-12-17,5,12228.43,5420.3,APPROVED,Before cold record although fall hard trial fact region common.,VE001555,,RS000137,,AJ000035,BA001689,WEB,fe92547d4712c56b40b2b608,b5cfdca68c05fdd92ccf5802,0,
CL0003573,PO001600,PH000947,AUTO,2024-08-07,2024-08-10,3,21239.35,17217.87,APPROVED,Begin operation according stuff model deep herself level.,VE002013,,RS000124,LF000018,AJ000023,BA001542,AGENT,e46a8ed1fac926764127ad1a,f3fce1d41be5ad29bfe79821,0,
CL0003574,PO002271,PH001644,AUTO,2024-07-06,2024-07-11,5,15613.81,7815.15,APPROVED,Response with wonder threat kind radio town single artist growth generation system dark sea power.,VE001472,,RS000157,,AJ000033,BA001943,WEB,79ba5baa57e3ceb9ec07e85b,201df135e36c4409c3fc2e13,0,
CL0003575,PO001359,PH001626,AUTO,2024-05-18,2024-05-23,5,17683.5,16436.92,APPROVED,Mother head try that cell money local go piece sort lead upon authority rich feel risk.,VE000720,,RS000083,,AJ000025,BA000480,WEB,ad202c6e5d4029df93d94196,ea43cd648ae11c6af7fe1df1,0,
CL0003576,PO000266,PH001836,HOME,2025-10-04,2025-10-07,3,9927.03,6708.79,APPROVED,Before growth month speech ball important visit style staff seven various color cup prepare natural.,,,,,AJ000026,BA000465,PHONE,efe3c19b175ad08f793a2530,39418046a29e4513f5c51133,0,
CL0003577,PO001915,PH001607,HOME,2024-04-29,2024-05-13,14,25660.72,16928.71,PENDING,Heavy amount hold sister wish foot what conference activity cultural war effort ask hope feel.,,,,,AJ000012,BA000987,WEB,b4154033c1e40f89e95c5e18,89c1fbfaa70b3471c3ff44f6,0,
CL0003578,PO000135,PH000453,AUTO,2024-01-26,2024-01-31,5,3194.7,1669.99,DENIED,Minute actually give write where adult good very hour school bit piece pick turn.,VE001414,,RS000039,,AJ000042,BA001923,AGENT,75be1ac20bcac56d33d5d863,0c347bc317bb8764360ab640,0,
CL0003579,PO000040,PH001811,HOME,2024-06-21,2024-07-05,14,22407.35,11919.22,DENIED,Enjoy almost point land result child believe feel nothing old recently outside beat stuff when.,,,,,AJ000040,BA001039,AGENT,7a44c621c97a2914cf47144f,58662e0b86bf2168f9a1eb87,0,
CL0003580,PO001774,PH001090,AUTO,2024-08-29,2024-09-12,14,5347.84,3290.01,DENIED,It direction four lead age once likely today increase.,VE001844,,RS000073,,AJ000004,BA001610,AGENT,ae3f36a3af2222f77e0ef664,7ad3b0cd1c27848a79a8470b,0,
